review_id,user_id,business_id,stars,useful,funny,cool,text,date
mLDuKI487Q2L73999QlETA,sCkxM1n-H8u2A4AGJXYuUQ,vkFyV7uIbd_VzbWS793lsw,1.0,1,0,0,"We won't be back! I ordered General Tso's chicken, beef lo mein, and crabmeat cheese Rangoon. I was told 15 minutes. It wasn't ready at 15 minutes or even 20 minutes. No, it took over 30 minutes! That's unacceptable. Now maybe if the food was decent I'd think about giving them a star or more, but the General Tso's was flavorless (and quite pink inside) and the beef lo mein had only a few pieces of beef. Lame. Really wish Wabi Sabi was still in business!",2016-03-21 00:00:27
dAuR82C1Z7ddGsXEJJNb1g,mIkKE0hs0A2OISIG4EAS7g,eI_NgkTWhwGLDjY1lzgFjw,1.0,1,1,0,"I was a fan of TooJays for years. Recently my trips have not gone well. 

Our last visit was a quiet Saturday at 5pm. I ordered the Buffalo Chicken Salad, which was fine but nothing special. I've since decided that it's a mistake to order anything other than a sandwich there. My other dining partners ordered a Chef Salad and a sandwich with fries. Nobody was particularly impressed with the food. Our service was also lackluster. Our server would disappear or be off chatting with the other servers and ignore us. Once we finished eating our dirty plates sat on our table for 15 minutes before somebody picked them up. Employees would walk by, our server even stopped at our table but nobody took them. Finally a nice bus boy picked them up. Word to TooJays, this type of thing makes diners feel like your restaurant is sloppy and unkempt. If you're doing this in front of our faces, what are you doing behind the swinging door to the kitchen?

As we left my dining partners said they would never return. I cannot blame them. I hope to be able to give them another chance one day but right now, the thought turns my stomach.",2013-12-12 20:36:58
dnKIVUO2B_CFMpOj0K1qIw,Eu3xB_uW3rMgPxkBqGXxYA,buP98xgFQrgutle85Llqag,2.0,1,0,0,"Not bad....but not great either. We had pizza's and appetizers. Unsure why everyone thought this place was so great? Small, family owned spot. Waitress was friendly but service not great. Pizza was chewy, with thinner crust. Not trying to be mean but I wouldn't visit again. Best pizza is at Blackthornes or The Good Pie.",2012-11-28 05:04:52
959ggYaB4aXwJNkA04-MWA,fRLeDaDyOLZU2ByBW_pR3g,DLTwr11KNMA1hEN7OrkY2A,2.0,1,0,1,"Good: Moist Fish. Good homemade tartar sauce. That's it. 

We had the fried pickles, 2 orders fish n chips, and 2 (canned) cokes. Tab: $41.00. Say what?? 

The fish coating was falling off and impossible to eat with your fingers. Not really crispy and kinda greasy. The ""chips"" were tiny pieces of underseasoned,  saltless potato, very irregularly cut, which was supremely annoying, as most were too small to dip into the tartar and/or ketcup. 

The malt vinegar, which I enjoy on ""me"" fish n chips, was in a glass decanter which made it impossible to use without totally dousing your food. For Pete's sake, just use plastic squeeze bottles, this isn't a fancy restaurant, except for the prices. 

Also, the place didn't feel particularly clean and the wait was way too long for the food we got. The pickles were just Meh, also not crispy. I have to say, I am underwhelmed everytime I go to Santa B for food...where am I going wrong? 

All in all, prob won't be back, and Guy, I am disappointed in you.",2012-04-14 18:21:36
3U_YHPUBlw8nOvtMhBXrJg,A7S85jvy6JWLWtFK8KVHbg,TUZl2jY1_j19TcvWC6U8wg,1.0,5,1,0,"The WORST place on EARTH if you are not SMI. I've been going for 10 years for sleep meds, depression and anxiety. The Absolute Worst !",2019-06-16 18:14:35
rIh4clqqwkBoH4fSd0oVWA,NZxGYUkojvPBBUuF2Sy-jQ,Qc9r_Vbrx2I4yQmvPIP_0A,1.0,1,0,1,Poor service. Poor flavor. They even charged our returned order. Worst place I have ever gone.,2018-03-16 20:41:57
CSdCl2GmzqLpKsnu2cRKnA,ub6CSrejD0gPbkg_pYfYxQ,l_slvEnh4v3W8BXF1gYlcQ,2.0,1,1,1,"We came on a Saturday at around 1pm. In a group of 4, we wanted to sit and enjoy some margaritas. We were quickly seated, but once seated, we must have been forgotten about because it took over 20 minutes to just get water. I went to the host stand to ask for our waitress so we could get waters. When the waitress came she said ""you were looking for me?"" We finally got some cocktails 40 minutes later. They were not very good. The margarita felt like it was made with the way too sweet premix you get from the grocery store. The staff seemed to have helped everyone but us. They do give you free chips and salsa. I would not come back though.",2020-11-25 19:48:48
eIToNjJ97m5-QMMVr1ZfnA,yo4R60oJ3pYlh7kIwj_l4g,wkf-hG_QWUbi6ZnB4uulIg,1.0,1,1,1,"Visited zoo over weekend with family and two younger kids. Based on other reviews we expected a great visit with our kids having an opportunity to see animals. Ultimately, most exhibits were moved, in transition, closed or only accessible to a greater degree if you paid out additional money to feed the animals a lettuce leaf. For example, the bison were blocked by the lettuce attendants. While holding my daughter I clarified....""so we cannot walk ten steps past you to take a picture and see the buffalo?"" No they declared the deck is only if you pay for a lettuce leaf. Linking at the pavement and pointing out we were not approaching the deck, we were walking straight on the pavement, you are or are not saying that we cannot move forward?"" The attendant corrected himself finally saying that is fine, but the glares we got made the interest in the exhibit wane, it was really uncomfortable! Reminder to zoo, we did pay the admission fee. They have cute rides for the kids, but again, major disappointment! Please know that if your child would like to ride the carousel you have to pay full price admission to ride yourself!! An embarrassing policy that the Admissions office declared was in place because of their insurance requirements. After the two minute ride for my two kids and husband we left. I was sad for my children and us that our full price regular admission was not really an admission, but rather one with limitations......unless you have the extra money to pay for all the upgrades apparently. And also, sad for the animals, the pens and cages were really small, water seemed unclean, the animals did not seem happy.",2015-05-28 15:33:59
Hl32rwfvQGK0z7-XW_K3fg,jzSiqICvZnr5YIriovnBQA,woR_IVEe-L8GgEBgq-YxgA,1.0,0,0,0,"Pretty shitty customer service. I walked in and said I'm waiting until the rest of my party checks in. I was waiting in the lobby for 15 minutes.  At least, 3 employees walked past asking about me checking in. 

Maybe 2 minutes later, someone says there's a 30 minute rule about waiting in the lobby. That is full of shit.",2019-12-23 20:59:55
izNvC8cRBEJ7VC9gpA9lWg,YrXwqaefhveI_wDE1QijpQ,X_X2BU-GfaflVrXRFWZkhQ,1.0,2,0,0,"Alright... What the heck.
1.) It hurt, 6 fingers were bleeding. And not just a little bit. She had to go back several times to wipe away the blood. 
2.) I have a rash from the scrub on my legs and arms
3.) My nails were not cut correctly, very uneven
4.) POOR Paint job. Streaky, smudged and paint not even all the way on the nail. 
I've never bleed so much during a nail appointment before. Total of 6 bloody fingers, it really hurt. Felt slightly rushed and paid WAY TOO MUCH for the end result. I had my appointment this morning and I do not think I will be returning sadly. Very worried about my nail cuticles being infected. :(",2019-05-05 20:51:49
oZs2WAQELco5X3iFOpEUuA,IrdZKOmo7o2le1p_RzmVuA,I7W8NCBr9MuUg5BiRZiqTA,2.0,1,0,0,"Well I just saw Tiesto there this past Saturday (02/23/13) and it was ok.  Tiesto was doing a show at the Liacouras Center at Temple and was there till like 11:30pm, then zoomed over to Soundgarden Hall to start his set at 1:20 a.m., not a problem.  But the venue itself kind of sucks.  We got the reserved table out on the floor which was supposed to come with unlimited mixers and a tub of ice (see below for problem with that).  We got showed to our table after waiting for about 20 minutes through the confusion of the front door trying to figure out where to put us.  But then we were eventually showed to our table which ironically enough must have been the best table there because it was right on the floor and pretty much dead center with the long rectangular dance floor.  So the location was great because we could literally drink while pretty much being on the dance floor (which they don't allow otherwise).

But it took them about 45 minutes to an hour to get someone over to A) clean our table off because people had been using it before we got there, B) get the tub of ice with mixers.  They did give us four (4) red bulls to make up for it (which I'm sure they were probably $10 a piece if you bought them there).  But getting from the front door to the table was a pretty decent mess (although from the previous reviews, I think they are getting better cuz they at least had like 3 girls with clip boards trying to help us out).

Other than that, the pillars are annoying and I honestly couldn't see Tiesto.  I got up pretty far and it's almost like he was behind some silk screen or in the back cuz I couldn't see him at all, even when I was all the way up.  They have tvs with cameras so you can ""see the DJ"" if you aren't the lucky few up front and it was just graphics.  I kind of question whether he was really there or not. 

Honestly, the best part about the place is the BYOB.  My friends and I can drink a ton so we easily would have spent close to a $100+ on mixed drinks so paying for the ticket and another $50 a head for mixers/ice/our table was worth it, especially because the 21 and over part was elevated and you couldn't see shit from there so I would recommend getting the reserved table.  Just get there like an hour earlier than you normally would to counteract the waiting in line (which wasn't too bad), the confusion when you get in there, etc.  But once in there, it's not bad as long as you're drinking.  If not, then this place is NOT for you, lol.",2013-02-25 14:29:00
5IxSzZ6eSPAOMGoZ1JlFhg,4E-Qin10Azm3YS1jcgaGXA,YWgTKK20NK3DJ4P2zI2YDQ,1.0,0,1,1,"Umm... I wanted to find a good Vietnamese pho or banh mi place. Everything tasted just ok. Staff are friendly and helpful. Place is big and clean. 
Don't think I will come back again",2017-08-07 23:57:37
